Date,Open,High,Low,Close,Adj Close,Volume
2009-07-01,55.119999,57.700001,54.299999,56.750000,34.345135,165687700
2009-08-01,56.980000,59.639999,55.860001,56.669998,34.296715,167443500
2009-09-01,56.599998,60.000000,55.689999,58.660000,35.501049,165865300
2009-10-01,58.700001,62.750000,58.270000,60.549999,36.940411,176616900
2009-11-01,60.790001,63.270000,59.619999,62.220001,37.959248,109470500
2009-12-01,62.680000,64.480003,58.770000,60.799999,37.092926,162542300
2010-01-01,61.189999,62.919998,59.119999,59.619999,36.631138,142469300
2010-02-01,59.930000,62.919998,58.750000,62.470001,38.382179,148204600
2010-03-01,62.650002,67.000000,62.470001,66.160004,40.649372,172788600
2010-04-01,66.320000,66.680000,63.599998,65.220001,40.356468,148257700
2010-05-01,65.279999,67.610001,61.040001,62.889999,38.914726,193736600
2010-06-01,62.660000,64.790001,60.500000,60.950001,37.714287,172677100
2010-07-01,61.130001,65.790001,60.320000,64.910004,40.474194,141030200
2010-08-01,65.470001,66.830002,63.180000,64.180000,40.019016,113423100
2010-09-01,64.519997,67.309998,64.519997,66.440002,41.428226,114594000
2010-10-01,66.760002,68.110001,63.779999,65.300003,41.024200,156983100
2010-11-01,65.489998,66.099998,63.430000,64.629997,40.603271,131219500
2010-12-01,64.790001,66.510002,64.279999,65.330002,41.043045,119167100
2011-01-01,65.910004,67.459999,64.089996,64.309998,40.704556,135788100
2011-02-01,64.529999,65.139999,62.560001,63.419998,40.141232,169952600
2011-03-01,63.689999,65.330002,62.049999,64.410004,40.767857,155291700
2011-04-01,64.870003,69.940002,64.470001,68.889999,43.937069,112344300
2011-05-01,69.239998,71.889999,68.459999,71.120003,45.359352,129381000
2011-06-01,70.580002,70.870003,67.459999,70.430000,44.919273,144358800
2011-07-01,70.080002,70.750000,63.549999,64.040001,41.141731,168592300
2011-08-01,64.220001,65.480003,60.099998,64.430000,41.392284,284855800
2011-09-01,64.379997,64.879997,59.250000,61.900002,40.086899,232660100
2011-10-01,61.590000,63.619999,58.500000,62.950001,40.766872,180767300
2011-11-01,62.110001,66.650002,61.560001,64.000000,41.446865,166212200
2011-12-01,64.269997,66.779999,63.830002,66.349998,43.319172,106578400
2012-01-01,66.860001,67.190002,64.129997,65.669998,42.875217,120704200
2012-02-01,65.989998,66.980003,62.330002,62.939999,41.092834,213830000
2012-03-01,63.049999,66.500000,62.150002,66.349998,43.674400,138520100
2012-04-01,66.260002,66.860001,64.639999,66.000000,43.444012,120469200
2012-05-01,65.919998,69.339996,65.680000,67.849998,44.661774,186868900
2012-06-01,67.019997,70.660004,66.660004,70.660004,46.875168,132167300
2012-07-01,70.339996,72.940002,68.459999,72.730003,48.248405,123402100
2012-08-01,72.790001,73.660004,71.089996,72.430000,48.049385,117388900
2012-09-01,72.550003,72.680000,69.959999,70.769997,46.948147,106262700
2012-10-01,70.699997,71.470001,68.230003,69.239998,46.276665,117614900
2012-11-01,69.250000,70.639999,67.720001,70.209999,46.924980,100168400
2012-12-01,70.320000,70.889999,67.389999,68.430000,45.735310,98276000
2013-01-01,69.180000,73.459999,68.639999,72.849998,49.066578,120185200
2013-02-01,73.080002,76.330002,70.980003,75.769997,51.033287,122822500
2013-03-01,75.550003,79.269997,75.370003,79.110001,53.663952,108962100
2013-04-01,78.760002,84.320000,78.250000,82.470001,55.943192,123909700
2013-05-01,82.360001,84.779999,80.699997,80.769997,54.790012,92016900
2013-06-01,80.669998,83.190002,78.199997,81.790001,55.481915,112685400
2013-07-01,81.959999,87.059998,80.290001,83.540001,57.066124,111819000
2013-08-01,84.040001,85.430000,78.610001,79.730003,54.463505,93237000
2013-09-01,80.480003,82.940002,78.320000,79.500000,54.306389,92056100
2013-10-01,79.379997,85.500000,78.669998,84.089996,57.851521,109417600
2013-11-01,84.150002,86.730003,83.830002,84.459999,58.106075,79017100
2013-12-01,84.430000,84.519997,79.959999,82.940002,57.060375,99693900
2014-01-01,82.930000,83.989998,79.900002,80.360001,55.662663,102347400
2014-02-01,80.349998,81.849998,77.010002,80.070000,55.461807,143431700
2014-03-01,79.169998,83.800003,79.099998,83.500000,57.837662,118964900
2014-04-01,83.070000,87.000000,81.989998,85.889999,59.914024,116138500
2014-05-01,86.000000,88.480003,84.949997,88.330002,61.616138,76849900
2014-06-01,88.120003,90.239998,86.709999,89.339996,62.320656,82689300
2014-07-01,89.120003,93.089996,88.070000,88.099998,61.915363,91149100
2014-08-01,87.709999,93.510002,87.459999,92.489998,65.000587,90996100
2014-09-01,92.620003,94.209999,90.580002,93.089996,65.422256,86888800
2014-10-01,92.669998,96.739998,89.820000,96.169998,68.068939,126693700
2014-11-01,95.940002,100.699997,95.500000,100.099998,70.850601,75409800
2014-12-01,98.559998,100.570000,92.430000,94.559998,66.929390,94377400
2015-01-01,94.930000,99.000000,92.940002,93.779999,66.813232,112245900
2015-02-01,93.860001,100.760002,93.599998,98.980003,70.517967,101093700
2015-03-01,98.980003,99.300003,92.239998,95.620003,68.124146,111295500
2015-04-01,95.160004,97.639999,93.260002,95.120003,68.222038,95859000
2015-05-01,95.160004,98.440002,94.760002,96.430000,69.161591,77534900
2015-06-01,96.589996,96.589996,92.540001,93.339996,66.945381,91637600
2015-07-01,93.800003,97.489998,93.550003,96.349998,69.613747,107155600
2015-08-01,96.190002,100.610001,76.480003,92.930000,67.142754,112929000
2015-09-01,91.120003,94.400002,90.430000,94.300003,68.132584,103747800
2015-10-01,94.199997,103.440002,92.529999,102.190002,74.405907,111126300
2015-11-01,102.139999,102.580002,97.650002,100.160004,72.927826,76117100
2015-12-01,100.110001,101.699997,96.809998,99.919998,72.753098,92375600
2016-01-01,98.559998,99.849998,93.250000,99.300003,72.808159,112024600
2016-02-01,98.529999,100.699997,96.089996,97.820000,71.722984,97366600
2016-03-01,98.500000,103.449997,97.540001,102.480003,75.139771,104782000
2016-04-01,101.970001,105.769997,100.419998,102.959999,76.031097,101317000
2016-05-01,102.739998,106.940002,100.000000,101.169998,74.709290,93222400
2016-06-01,100.559998,106.000000,100.300003,105.940002,78.231712,97386900
2016-07-01,106.230003,110.940002,105.379997,108.919998,81.035423,92254100
2016-08-01,108.720001,109.360001,106.260002,106.750000,79.420975,67339600
2016-09-01,106.459999,109.709999,104.050003,108.769997,81.496216,90670300
2016-10-01,108.769997,108.830002,105.000000,107.199997,80.319916,87403100
2016-11-01,107.139999,108.930000,100.099998,100.099998,75.000198,106251000
2016-12-01,99.889999,106.529999,98.500000,104.629997,78.974266,85980900
2017-01-01,104.940002,105.629997,101.059998,103.779999,78.332695,83320700
